"Gene Name","Protein IDs","Benign_vs_Malignant_log2 fold change","Benign_vs_Malignant_p.val","Benign_vs_Malignant_p.adj","significant","Benign_vs_Malignant_significant","imputed","num_NAs","Protein.names"
"SMARCC2","Q8TAQ2",-1.32,0.029,0.0544,FALSE,FALSE,TRUE,15,"SWI/SNF complex subunit SMARCC2"
"SMC1A","Q14683",-0.689,0.195,0.26,FALSE,FALSE,TRUE,8,"Structural maintenance of chromosomes protein 1A"
"SMCHD1","A6NHR9",0.0493,0.857,0.891,FALSE,FALSE,TRUE,13,"Structural maintenance of chromosomes flexible hinge domain-containing protein 1"
"SMPDL3A","Q92484",0.34,0.561,0.626,FALSE,FALSE,TRUE,11,"Acid sphingomyelinase-like phosphodiesterase 3a"
"SMS","P52788",-1.24,0.0442,0.0754,FALSE,FALSE,FALSE,0,"Spermine synthase"
"SNAP23","O00161",-1.56,0.0477,0.0803,FALSE,FALSE,TRUE,10,"Synaptosomal-associated protein 23"
"SNAPIN","O95295",-0.984,0.0379,0.0664,FALSE,FALSE,TRUE,11,"SNARE-associated protein Snapin"
"SND1","Q7KZF4",-0.777,0.00174,0.00638,FALSE,FALSE,FALSE,0,"Staphylococcal nuclease domain-containing protein 1"
"SNRNP200","O75643",-0.926,0.000108,0.000988,FALSE,FALSE,FALSE,0,"U5 small nuclear ribonucleoprotein 200 kDa helicase"
"SNRPB","P14678",-0.702,0.121,0.172,FALSE,FALSE,TRUE,15,"Small nuclear ribonucleoprotein-associated proteins B and B;Small nuclear ribonucleoprotein-associated protein N"
"SNTB2","Q13425",0.301,0.069,0.108,FALSE,FALSE,FALSE,0,"Beta-2-syntrophin"
"SNX1","Q13596",-0.176,0.221,0.287,FALSE,FALSE,FALSE,0,"Sorting nexin-1"
"SNX12","Q9UMY4",0.626,0.071,0.11,FALSE,FALSE,TRUE,1,"Sorting nexin-12"
"SNX2","O60749",-0.722,0.0736,0.114,FALSE,FALSE,TRUE,2,"Sorting nexin-2"
"SNX3","O60493",-0.228,0.556,0.621,FALSE,FALSE,TRUE,4,"Sorting nexin-3"
"SNX5","Q9Y5X3",-0.706,0.143,0.198,FALSE,FALSE,TRUE,5,"Sorting nexin-5"
"SNX6","Q9UNH7",-0.0618,0.871,0.903,FALSE,FALSE,TRUE,2,"Sorting nexin-6;Sorting nexin-6, N-terminally processed"
"SOAT1","P35610",-0.804,0.104,0.152,FALSE,FALSE,TRUE,15,"Sterol O-acyltransferase 1"
"SOD1","P00441",0.0154,0.926,0.945,FALSE,FALSE,FALSE,0,"Superoxide dismutase [Cu-Zn]"
"SOD2","P04179",0.0309,0.92,0.94,FALSE,FALSE,FALSE,0,"Superoxide dismutase [Mn], mitochondrial"
"SORBS1","Q9BX66",0.864,0.00408,0.0118,FALSE,FALSE,FALSE,0,"Sorbin and SH3 domain-containing protein 1"
"SORBS3","O60504",0.142,0.628,0.686,FALSE,FALSE,TRUE,1,"Vinexin"
"SORD","Q00796",-0.841,0.0371,0.0652,FALSE,FALSE,FALSE,0,"Sorbitol dehydrogenase"
"SP100","P23497",-0.101,0.741,0.788,FALSE,FALSE,TRUE,12,"Nuclear autoantigen Sp-100;Nuclear body protein SP140-like protein"
"SPARC","P09486",0.487,0.424,0.495,FALSE,FALSE,TRUE,13,"SPARC"
"SPINT1","O43278",0.0381,0.955,0.967,FALSE,FALSE,TRUE,9,"Kunitz-type protease inhibitor 1"
"SPOCK1","Q08629",-0.175,0.853,0.887,FALSE,FALSE,TRUE,6,"Testican-1"
"SPR","P35270",-0.6,0.00145,0.0055,FALSE,FALSE,FALSE,0,"Sepiapterin reductase"
"SPTA1","P02549",0.86,0.0192,0.0396,FALSE,FALSE,TRUE,15,"Spectrin alpha chain, erythrocytic 1"
"SPTAN1","Q13813",0.0488,0.696,0.747,FALSE,FALSE,FALSE,0,"Spectrin alpha chain, non-erythrocytic 1"
"SPTBN1","Q01082",0.184,0.159,0.218,FALSE,FALSE,FALSE,0,"Spectrin beta chain, non-erythrocytic 1"
"SQRDL","Q9Y6N5",-0.556,0.0892,0.134,FALSE,FALSE,FALSE,0,"Sulfide:quinone oxidoreductase, mitochondrial"
"SRC","P12931",-0.304,0.21,0.276,FALSE,FALSE,TRUE,1,"Proto-oncogene tyrosine-protein kinase Src"
"SRI","P30626",0.166,0.235,0.303,FALSE,FALSE,FALSE,0,"Sorcin"
"SRP14","P37108",-1.63,0.032,0.0584,FALSE,FALSE,TRUE,4,"Signal recognition particle 14 kDa protein"
"SRP68","Q9UHB9",-0.711,0.000229,0.00154,FALSE,FALSE,FALSE,0,"Signal recognition particle subunit SRP68"
"SRP72","O76094",-0.328,0.285,0.355,FALSE,FALSE,TRUE,7,"Signal recognition particle subunit SRP72"
"SRSF1","Q07955",-1.25,0.0466,0.0787,FALSE,FALSE,TRUE,1,"Serine/arginine-rich splicing factor 1"
"SRSF10","O75494",-0.756,0.217,0.284,FALSE,FALSE,TRUE,3,"Serine/arginine-rich splicing factor 10"
"SSB","P05455",-0.876,9.09e-05,0.00089,FALSE,FALSE,FALSE,0,"Lupus La protein"
"SSBP1","Q04837",-0.836,7.03e-06,0.000225,FALSE,FALSE,FALSE,0,"Single-stranded DNA-binding protein, mitochondrial"
"SSC5D","A1L4H1",0.901,0.0498,0.0834,FALSE,FALSE,TRUE,6,"Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D"
"SSH3","Q8TE77",0.382,0.363,0.435,FALSE,FALSE,TRUE,5,"Protein phosphatase Slingshot homolog 3"
"SSR1","P43307",-0.752,0.132,0.185,FALSE,FALSE,TRUE,3,"Translocon-associated protein subunit alpha"
"SSSCA1","O60232",-0.621,0.093,0.139,FALSE,FALSE,TRUE,15,"Sjoegren syndrome/scleroderma autoantigen 1"
"ST13","P50502",-0.00494,0.97,0.977,FALSE,FALSE,FALSE,0,"Hsc70-interacting protein;Putative protein FAM10A4"
"STAG2","Q8N3U4",-0.322,0.216,0.283,FALSE,FALSE,TRUE,9,"Cohesin subunit SA-2"
"STAM","Q92783",-0.365,0.294,0.364,FALSE,FALSE,TRUE,11,"Signal transducing adapter molecule 1"
"STARD10","Q9Y365",-1.19,0.0343,0.0614,FALSE,FALSE,TRUE,8,"PCTP-like protein"
"STAT1","P42224",-0.807,0.0176,0.0369,FALSE,FALSE,FALSE,0,"Signal transducer and activator of transcription 1-alpha/beta"
"STAT3","P40763",-0.693,0.0947,0.141,FALSE,FALSE,FALSE,0,"Signal transducer and activator of transcription 3"
"STAT5B","P51692",1.03,0.0269,0.0513,FALSE,FALSE,TRUE,5,"Signal transducer and activator of transcription 5B"
"STAT6","P42226",0.317,0.288,0.359,FALSE,FALSE,TRUE,8,"Signal transducer and activator of transcription 6"
"STIM1","Q13586",-0.327,0.0653,0.103,FALSE,FALSE,TRUE,1,"Stromal interaction molecule 1"
"STIP1","P31948",-0.436,0.00131,0.00509,FALSE,FALSE,FALSE,0,"Stress-induced-phosphoprotein 1"
"STK24","Q9Y6E0",-0.57,0.194,0.258,FALSE,FALSE,TRUE,2,"Serine/threonine-protein kinase 24;Serine/threonine-protein kinase 24 36 kDa subunit;Serine/threonine-protein kinase 24 12 kDa subunit"
"STK26","Q9P289",0.906,0.028,0.0532,FALSE,FALSE,TRUE,10,"Serine/threonine-protein kinase 26"
"STK3","Q13188",-0.339,0.248,0.317,FALSE,FALSE,TRUE,11,"Serine/threonine-protein kinase 3;Serine/threonine-protein kinase 3 36kDa subunit;Serine/threonine-protein kinase 3 20kDa subunit"
"STMN1","P16949",-0.555,0.265,0.336,FALSE,FALSE,TRUE,13,"Stathmin"
"STOM","P27105",0.827,0.000417,0.00228,FALSE,FALSE,FALSE,0,"Erythrocyte band 7 integral membrane protein"
"STOML2","Q9UJZ1",-0.562,0.0137,0.0302,FALSE,FALSE,FALSE,0,"Stomatin-like protein 2, mitochondrial"
"STT3A","P46977",-0.144,0.306,0.378,FALSE,FALSE,FALSE,0,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"
"STT3B","Q8TCJ2",0.182,0.488,0.555,FALSE,FALSE,TRUE,1,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B"
"STUB1","Q9UNE7",-0.667,0.226,0.293,FALSE,FALSE,TRUE,11,"E3 ubiquitin-protein ligase CHIP"
"STX12","Q86Y82",-0.0951,0.582,0.646,FALSE,FALSE,FALSE,0,"Syntaxin-12"
"STX4","Q12846",-0.725,0.249,0.318,FALSE,FALSE,TRUE,7,"Syntaxin-4"
"STX7","O15400",-0.117,0.776,0.82,FALSE,FALSE,TRUE,2,"Syntaxin-7"
"STXBP2","Q15833",-0.909,0.00515,0.0139,FALSE,FALSE,TRUE,11,"Syntaxin-binding protein 2"
"STXBP3","O00186",-0.0411,0.927,0.945,FALSE,FALSE,TRUE,7,"Syntaxin-binding protein 3"
"SUCLA2","Q9P2R7",-0.818,0.215,0.281,FALSE,FALSE,TRUE,7,"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial"
"SUCLG1","P53597",-0.357,0.0325,0.059,FALSE,FALSE,FALSE,0,"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial"
"SUCLG2","Q96I99",-0.45,0.00963,0.023,FALSE,FALSE,FALSE,0,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial"
"SUGT1","Q9Y2Z0",-0.254,0.684,0.735,FALSE,FALSE,TRUE,11,"Suppressor of G2 allele of SKP1 homolog"
"SULT2B1","O00204",-0.8,0.217,0.284,FALSE,FALSE,TRUE,7,"Sulfotransferase family cytosolic 2B member 1"
"SUMF2","Q8NBJ7",-0.179,0.32,0.392,FALSE,FALSE,FALSE,0,"Sulfatase-modifying factor 2"
"SUN1","O94901",0.204,0.609,0.668,FALSE,FALSE,TRUE,11,"SUN domain-containing protein 1"
"SUN2","Q9UH99",-0.37,0.138,0.192,FALSE,FALSE,FALSE,0,"SUN domain-containing protein 2"
"SURF4","O15260",-0.392,0.0573,0.093,FALSE,FALSE,FALSE,0,"Surfeit locus protein 4"
"SUSD2","Q9UGT4",0.775,0.126,0.179,FALSE,FALSE,TRUE,5,"Sushi domain-containing protein 2"
"SYAP1","Q96A49",-1.2,0.0309,0.057,FALSE,FALSE,TRUE,10,"Synapse-associated protein 1"
"SYNCRIP","O60506",-0.494,0.00241,0.00816,FALSE,FALSE,FALSE,0,"Heterogeneous nuclear ribonucleoprotein Q"
"TACSTD2","P09758",-1.1,0.0263,0.0505,FALSE,FALSE,TRUE,1,"Tumor-associated calcium signal transducer 2"
"TAF15","Q92804",-0.699,3.25e-05,0.000482,FALSE,FALSE,FALSE,0,"TATA-binding protein-associated factor 2N"
"TAGLN","Q01995",0.821,0.0038,0.0113,FALSE,FALSE,FALSE,0,"Transgelin"
"TAGLN2","P37802",0.265,0.312,0.384,FALSE,FALSE,FALSE,0,"Transgelin-2"
"TALDO1","P37837",-0.78,5.1e-05,0.000616,FALSE,FALSE,FALSE,0,"Transaldolase"
"TAPBP","O15533",-0.696,0.323,0.395,FALSE,FALSE,TRUE,7,"Tapasin"
"TBC1D4","O60343",-0.819,0.164,0.223,FALSE,FALSE,TRUE,12,"TBC1 domain family member 4"
"TBCA","O75347",-0.566,0.00634,0.0164,FALSE,FALSE,FALSE,0,"Tubulin-specific chaperone A"
"TBCEL","Q5QJ74",0.538,0.159,0.218,FALSE,FALSE,TRUE,4,"Tubulin-specific chaperone cofactor E-like protein"
"TBL1XR1","Q9BZK7",-1.12,0.0597,0.0958,FALSE,FALSE,TRUE,13,"F-box-like/WD repeat-containing protein TBL1XR1;F-box-like/WD repeat-containing protein TBL1X"
"TCEA1","P23193",-1.02,0.0341,0.0612,FALSE,FALSE,TRUE,2,"Transcription elongation factor A protein 1"
"TCEAL3","Q969E4",-1.1,0.0938,0.14,FALSE,FALSE,TRUE,5,"Transcription elongation factor A protein-like 3;Transcription elongation factor A protein-like 5"
"TCEB1","Q15369",-0.431,0.37,0.442,FALSE,FALSE,TRUE,2,"Transcription elongation factor B polypeptide 1"
"TCEB2","Q15370",-0.558,0.000414,0.00228,FALSE,FALSE,FALSE,0,"Transcription elongation factor B polypeptide 2"
"TCP1","P17987",-0.356,0.0168,0.0356,FALSE,FALSE,FALSE,0,"T-complex protein 1 subunit alpha"
"TECR","Q9NZ01",-1.58,0.0542,0.0888,FALSE,FALSE,TRUE,10,"Very-long-chain enoyl-CoA reductase"
"TES","Q9UGI8",-0.477,0.391,0.465,FALSE,FALSE,TRUE,1,"Testin"
"TEX10","Q9NXF1",-0.139,0.673,0.724,FALSE,FALSE,TRUE,13,"Testis-expressed sequence 10 protein"
"TFAM","Q00059",-0.772,0.00381,0.0113,FALSE,FALSE,TRUE,1,"Transcription factor A, mitochondrial"
"TFCP2","Q12800",-0.432,0.173,0.235,FALSE,FALSE,TRUE,15,"Alpha-globin transcription factor CP2"
"TGFBI","Q15582",0.499,0.148,0.204,FALSE,FALSE,FALSE,0,"Transforming growth factor-beta-induced protein ig-h3"
"TGM2","P21980",0.137,0.653,0.707,FALSE,FALSE,FALSE,0,"Protein-glutamine gamma-glutamyltransferase 2"
"TGM4","P49221",0.656,0.667,0.719,FALSE,FALSE,TRUE,9,"Protein-glutamine gamma-glutamyltransferase 4"
"THEM6","Q8WUY1",-0.982,0.00879,0.0213,FALSE,FALSE,TRUE,9,"Protein THEM6"
"THOC2","Q8NI27",-0.201,0.473,0.541,FALSE,FALSE,TRUE,9,"THO complex subunit 2"
"THY1","P04216",-0.874,0.0952,0.141,FALSE,FALSE,TRUE,2,"Thy-1 membrane glycoprotein"
"THYN1","Q9P016",-0.893,0.0283,0.0536,FALSE,FALSE,TRUE,1,"Thymocyte nuclear protein 1"
"TIMM44","O43615",-0.857,0.0367,0.0646,FALSE,FALSE,TRUE,6,"Mitochondrial import inner membrane translocase subunit TIM44"
"TIMM50","Q3ZCQ8",-0.159,0.585,0.647,FALSE,FALSE,TRUE,8,"Mitochondrial import inner membrane translocase subunit TIM50"
"TIMM9","Q9Y5J7",-1.37,0.0536,0.0881,FALSE,FALSE,TRUE,9,"Mitochondrial import inner membrane translocase subunit Tim9"
"TIPRL","O75663",0.041,0.849,0.883,FALSE,FALSE,TRUE,1,"TIP41-like protein"
"TKT","P29401",-0.184,0.219,0.285,FALSE,FALSE,FALSE,0,"Transketolase"
"TLN1","Q9Y490",0.69,0.00176,0.00644,FALSE,FALSE,FALSE,0,"Talin-1"
"TMED9","Q9BVK6",-0.838,0.000777,0.00349,FALSE,FALSE,FALSE,0,"Transmembrane emp24 domain-containing protein 9"
"TMEM30A","Q9NV96",-1.08,0.0313,0.0574,FALSE,FALSE,TRUE,12,"Cell cycle control protein 50A"
"TMEM43","Q9BTV4",0.403,0.0156,0.0336,FALSE,FALSE,FALSE,0,"Transmembrane protein 43"
"TMOD1","P28289",1.1,0.0603,0.0962,FALSE,FALSE,TRUE,5,"Tropomodulin-1"
"TMOD3","Q9NYL9",-0.351,0.0227,0.0451,FALSE,FALSE,FALSE,0,"Tropomodulin-3"
"TMPO","P42167",-0.154,0.361,0.433,FALSE,FALSE,FALSE,0,"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin"
"TMPRSS2","O15393",-0.254,0.762,0.808,FALSE,FALSE,TRUE,6,"Transmembrane protease serine 2;Transmembrane protease serine 2 non-catalytic chain;Transmembrane protease serine 2 catalytic chain"
"TMSB4X","P62328",-0.397,0.187,0.25,FALSE,FALSE,FALSE,0,"Thymosin beta-4;Hematopoietic system regulatory peptide"
"TMX2","Q9Y320",0.0362,0.908,0.931,FALSE,FALSE,TRUE,11,"Thioredoxin-related transmembrane protein 2"
"TNC","P24821",-0.284,0.702,0.752,FALSE,FALSE,FALSE,0,"Tenascin"
"TNFAIP2","Q03169",-0.743,0.124,0.176,FALSE,FALSE,TRUE,8,"Tumor necrosis factor alpha-induced protein 2"
"TNKS1BP1","Q9C0C2",-0.499,0.0597,0.0958,FALSE,FALSE,FALSE,0,"182 kDa tankyrase-1-binding protein"
"TNPO1","Q92973",-0.568,0.00039,0.00219,FALSE,FALSE,FALSE,0,"Transportin-1"
"TNPO2","O14787",0.148,0.708,0.757,FALSE,FALSE,TRUE,9,"Transportin-2"
"TNS1","Q9HBL0",0.783,0.00445,0.0126,FALSE,FALSE,FALSE,0,"Tensin-1"
"TNS3","Q68CZ2",0.053,0.828,0.864,FALSE,FALSE,TRUE,15,"Tensin-3"
"TNXB","P22105",1.37,0.163,0.222,FALSE,FALSE,TRUE,4,"Tenascin-X"
"TOLLIP","Q9H0E2",-0.616,0.0113,0.0261,FALSE,FALSE,FALSE,0,"Toll-interacting protein"
"TOM1","O60784",-0.996,0.00254,0.00845,FALSE,FALSE,TRUE,1,"Target of Myb protein 1"
"TOM1L2","Q6ZVM7",0.348,0.479,0.546,FALSE,FALSE,TRUE,2,"TOM1-like protein 2"
"TOMM40","O96008",-0.751,0.0089,0.0216,FALSE,FALSE,TRUE,5,"Mitochondrial import receptor subunit TOM40 homolog"
"TOMM70A","O94826",-0.647,0.000683,0.00319,FALSE,FALSE,FALSE,0,"Mitochondrial import receptor subunit TOM70"
"TOP2B","Q02880",-0.594,0.0105,0.0247,FALSE,FALSE,TRUE,1,"DNA topoisomerase 2-beta"
"TOR1AIP1","Q5JTV8",0.707,0.0746,0.115,FALSE,FALSE,TRUE,1,"Torsin-1A-interacting protein 1"
"TPD52L2","O43399",0.108,0.543,0.608,FALSE,FALSE,FALSE,0,"Tumor protein D54"
"TPI1","P60174",-0.246,0.0428,0.0736,FALSE,FALSE,FALSE,0,"Triosephosphate isomerase"
"TPM1","P09493",0.648,0.0434,0.0744,FALSE,FALSE,FALSE,0,"Tropomyosin alpha-1 chain"
"TPM3","P06753",0.764,0.00302,0.00961,FALSE,FALSE,FALSE,0,"Tropomyosin alpha-3 chain"
"TPM4","P67936",0.0232,0.916,0.938,FALSE,FALSE,FALSE,0,"Tropomyosin alpha-4 chain"
"TPMT","P51580",-0.62,0.108,0.156,FALSE,FALSE,TRUE,12,"Thiopurine S-methyltransferase"
"TPT1","P13693",-0.222,0.155,0.214,FALSE,FALSE,FALSE,0,"Translationally-controlled tumor protein"
"TRIM25","Q14258",-0.0625,0.712,0.76,FALSE,FALSE,FALSE,0,"E3 ubiquitin/ISG15 ligase TRIM25"
"TRIOBP","Q9H2D6",0.63,0.148,0.205,FALSE,FALSE,TRUE,4,"TRIO and F-actin-binding protein"
"TRMT112","Q9UI30",-0.0704,0.589,0.65,FALSE,FALSE,FALSE,0,"Multifunctional methyltransferase subunit TRM112-like protein"
"TRPM4","Q8TD43",0.0611,0.84,0.876,FALSE,FALSE,TRUE,14,"Transient receptor potential cation channel subfamily M member 4"
"TSC22D1","Q15714",-0.6,0.328,0.401,FALSE,FALSE,TRUE,10,"TSC22 domain family protein 1;TSC22 domain family protein 2"
"TSN","Q15631",0.264,0.281,0.352,FALSE,FALSE,FALSE,0,"Translin"
"TSPAN6","O43657",-0.372,0.554,0.62,FALSE,FALSE,TRUE,8,"Tetraspanin-6"
"TSPO","P30536",-0.868,0.0798,0.122,FALSE,FALSE,TRUE,1,"Translocator protein"
"TSTD1","Q8NFU3",-0.941,0.00999,0.0237,FALSE,FALSE,FALSE,0,"Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 1"
"TTC1","Q99614",-0.256,0.434,0.505,FALSE,FALSE,TRUE,11,"Tetratricopeptide repeat protein 1"
"TUBA1A","Q71U36",0.099,0.343,0.415,FALSE,FALSE,FALSE,0,"Tubulin alpha-1A chain;Tubulin alpha-3C/D chain;Tubulin alpha-3E chain"
"TUBA1B","P68363",0.0191,0.92,0.94,FALSE,FALSE,FALSE,0,"Tubulin alpha-1B chain"
"TUBA4A","P68366",-0.596,0.388,0.461,FALSE,FALSE,TRUE,3,"Tubulin alpha-4A chain"
"TUBB","P07437",0.573,0.00152,0.00569,FALSE,FALSE,FALSE,0,"Tubulin beta chain"
"TUBB2A","Q13885",0.312,0.179,0.241,FALSE,FALSE,FALSE,0,"Tubulin beta-2A chain;Tubulin beta-2B chain"
"TUBB4B","P68371",0.0299,0.776,0.82,FALSE,FALSE,FALSE,0,"Tubulin beta-4B chain"
"TUBB6","Q9BUF5",0.967,0.000299,0.00183,FALSE,FALSE,FALSE,0,"Tubulin beta-6 chain"
"TUBB8","Q3ZCM7",-0.317,0.0726,0.113,FALSE,FALSE,FALSE,0,"Tubulin beta-8 chain"
"TUBG1","P23258",-0.0979,0.783,0.826,FALSE,FALSE,TRUE,3,"Tubulin gamma-1 chain;Tubulin gamma-2 chain"
"TUFM","P49411",-0.828,8.71e-05,0.000881,FALSE,FALSE,FALSE,0,"Elongation factor Tu, mitochondrial"
"TWF2","Q6IBS0",-0.0304,0.928,0.945,FALSE,FALSE,TRUE,9,"Twinfilin-2"
"TXLNA","P40222",-0.112,0.763,0.808,FALSE,FALSE,TRUE,15,"Alpha-taxilin"
"TXN","P10599",-0.291,0.132,0.186,FALSE,FALSE,FALSE,0,"Thioredoxin"
"TXN2","Q99757",-1.06,0.0363,0.0639,FALSE,FALSE,TRUE,15,"Thioredoxin, mitochondrial"
"TXNDC12","O95881",-0.0638,0.892,0.919,FALSE,FALSE,TRUE,5,"Thioredoxin domain-containing protein 12"
"TXNDC17","Q9BRA2",-0.726,0.00026,0.00167,FALSE,FALSE,FALSE,0,"Thioredoxin domain-containing protein 17"
"TXNDC5","Q8NBS9",-0.353,0.0272,0.0519,FALSE,FALSE,FALSE,0,"Thioredoxin domain-containing protein 5"
"TXNL1","O43396",-0.536,0.00108,0.00442,FALSE,FALSE,FALSE,0,"Thioredoxin-like protein 1"
"TXNRD1","Q16881",0.442,0.0285,0.0538,FALSE,FALSE,FALSE,0,"Thioredoxin reductase 1, cytoplasmic"
"TYMP","P19971",-0.0102,0.978,0.983,FALSE,FALSE,FALSE,0,"Thymidine phosphorylase"
"U2AF1","P0DN76",-0.895,1.73e-05,0.000333,FALSE,FALSE,FALSE,0,"Splicing factor U2AF 35 kDa subunit;Splicing factor U2AF 26 kDa subunit"
"U2AF2","P26368",-0.941,0.000676,0.00318,FALSE,FALSE,TRUE,1,"Splicing factor U2AF 65 kDa subunit"
"UACA","Q9BZF9",-0.423,0.235,0.302,FALSE,FALSE,TRUE,6,"Uveal autoantigen with coiled-coil domains and ankyrin repeats"
"UBA1","P22314",-0.612,0.000332,0.00196,FALSE,FALSE,FALSE,0,"Ubiquitin-like modifier-activating enzyme 1"
"UBA3","Q8TBC4",-0.696,0.186,0.249,FALSE,FALSE,TRUE,3,"NEDD8-activating enzyme E1 catalytic subunit"
"UBA6","A0AVT1",-0.17,0.21,0.276,FALSE,FALSE,FALSE,0,"Ubiquitin-like modifier-activating enzyme 6"
"UBE2D2","P62837",-0.0969,0.523,0.59,FALSE,FALSE,FALSE,0,"Ubiquitin-conjugating enzyme E2 D2;Ubiquitin-conjugating enzyme E2 D3"
"UBE2I","P63279",-0.455,0.0217,0.0435,FALSE,FALSE,FALSE,0,"SUMO-conjugating enzyme UBC9"
"UBE2L3","P68036",-0.114,0.409,0.481,FALSE,FALSE,FALSE,0,"Ubiquitin-conjugating enzyme E2 L3"
"UBE2L6","O14933",-0.318,0.532,0.598,FALSE,FALSE,TRUE,10,"Ubiquitin/ISG15-conjugating enzyme E2 L6"
"UBE2M","P61081",-0.466,0.00333,0.0103,FALSE,FALSE,FALSE,0,"NEDD8-conjugating enzyme Ubc12"
"UBE2N","P61088",-0.217,0.0799,0.122,FALSE,FALSE,FALSE,0,"Ubiquitin-conjugating enzyme E2 N;Putative ubiquitin-conjugating enzyme E2 N-like"
"UBE2V1","Q13404",-0.79,0.276,0.347,FALSE,FALSE,TRUE,4,"Ubiquitin-conjugating enzyme E2 variant 1"
"UBE2V2","Q15819",-0.337,0.0251,0.0488,FALSE,FALSE,FALSE,0,"Ubiquitin-conjugating enzyme E2 variant 2"
"UBQLN1","Q9UMX0",-0.638,0.000771,0.00347,FALSE,FALSE,FALSE,0,"Ubiquilin-1"
"UBR4","Q5T4S7",-0.979,0.00897,0.0217,FALSE,FALSE,TRUE,2,"E3 ubiquitin-protein ligase UBR4"
"UBXN4","Q92575",-0.763,0.106,0.154,FALSE,FALSE,TRUE,7,"UBX domain-containing protein 4"
"UBXN6","Q9BZV1",-0.194,0.717,0.766,FALSE,FALSE,TRUE,6,"UBX domain-containing protein 6"
"UCHL5","Q9Y5K5",-0.804,0.0362,0.0639,FALSE,FALSE,TRUE,12,"Ubiquitin carboxyl-terminal hydrolase isozyme L5"
"UFC1","Q9Y3C8",-0.451,0.228,0.295,FALSE,FALSE,TRUE,1,"Ubiquitin-fold modifier-conjugating enzyme 1"
"UFD1L","Q92890",-0.159,0.321,0.393,FALSE,FALSE,FALSE,0,"Ubiquitin fusion degradation protein 1 homolog"
"UFL1","O94874",-0.391,0.0801,0.122,FALSE,FALSE,FALSE,0,"E3 UFM1-protein ligase 1"
"UFM1","P61960",-0.292,0.077,0.118,FALSE,FALSE,FALSE,0,"Ubiquitin-fold modifier 1"
"UGGT1","Q9NYU2",-0.576,0.017,0.0359,FALSE,FALSE,FALSE,0,"UDP-glucose:glycoprotein glucosyltransferase 1"
"UGP2","Q16851",-0.301,0.106,0.154,FALSE,FALSE,FALSE,0,"UTP--glucose-1-phosphate uridylyltransferase"
"UNC45A","Q9H3U1",0.304,0.0924,0.138,FALSE,FALSE,FALSE,0,"Protein unc-45 homolog A"
"UQCRB","P14927",-0.314,0.0563,0.0918,FALSE,FALSE,FALSE,0,"Cytochrome b-c1 complex subunit 7"
"UQCRC1","P31930",-0.374,0.0293,0.0548,FALSE,FALSE,FALSE,0,"Cytochrome b-c1 complex subunit 1, mitochondrial"
"UQCRC2","P22695",-0.317,0.0448,0.0764,FALSE,FALSE,FALSE,0,"Cytochrome b-c1 complex subunit 2, mitochondrial"
"UQCRFS1","P47985",-0.391,0.041,0.071,FALSE,FALSE,FALSE,0,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11;Putative cytochrome b-c1 complex subunit Rieske-like protein 1"
"UQCRH","P07919",-1.21,0.301,0.371,FALSE,FALSE,TRUE,9,"Cytochrome b-c1 complex subunit 6, mitochondrial"
"USO1","O60763",-0.95,0.00741,0.0186,FALSE,FALSE,FALSE,0,"General vesicular transport factor p115"
"USP14","P54578",0.00764,0.954,0.966,FALSE,FALSE,FALSE,0,"Ubiquitin carboxyl-terminal hydrolase 14"
"USP15","Q9Y4E8",0.124,0.766,0.811,FALSE,FALSE,TRUE,12,"Ubiquitin carboxyl-terminal hydrolase 15"
"USP39","Q53GS9",-0.854,0.00743,0.0186,FALSE,FALSE,TRUE,3,"U4/U6.U5 tri-snRNP-associated protein 2"
"USP5","P45974",-0.0928,0.453,0.523,FALSE,FALSE,FALSE,0,"Ubiquitin carboxyl-terminal hydrolase 5"
"UTRN","P46939",-0.744,0.0301,0.0557,FALSE,FALSE,FALSE,0,"Utrophin"
"VAMP2","P63027",-1.01,0.124,0.176,FALSE,FALSE,TRUE,2,"Vesicle-associated membrane protein 2"
"VAPA","Q9P0L0",-0.175,0.615,0.674,FALSE,FALSE,TRUE,1,"Vesicle-associated membrane protein-associated protein A"
"VAPB","O95292",-0.336,0.13,0.182,FALSE,FALSE,FALSE,0,"Vesicle-associated membrane protein-associated protein B/C"
"VARS","P26640",-0.602,0.00405,0.0117,FALSE,FALSE,FALSE,0,"Valine--tRNA ligase"
"VASP","P50552",0.119,0.46,0.529,FALSE,FALSE,FALSE,0,"Vasodilator-stimulated phosphoprotein"
"VAT1","Q99536",0.417,0.0298,0.0553,FALSE,FALSE,FALSE,0,"Synaptic vesicle membrane protein VAT-1 homolog"
